label	max_pay	sum_pay	sum_time	between_time	pv_qty_all	pv_qty_search_all	clct_qty_all	cart2_qty_all
0	4798	0	0	42	4	1	0	1
0	719.92	763	2	25	19	1	0	0
1	3499	3499	1	6	0	0	0	1
0	9399.1	9399.1	1	5	118	0	1	0
0	5499	144.8	1	30	4	1	0	0
0	1144.36	0	0	92	1	1	0	0
0	1566	0	0	159	6	2	0	0
0	228.8	40.53	2	10	1	0	0	0
0	0	0	0	0	9	3	0	0
0	3927	4336	2	20	17	0	3	0
0	5168	0	0	117	2	1	0	0
0	6799	144.92	3	9	43	0	0	0
1	749	965.57	2	6	25	6	0	0
1	0	0	0	0	19	3	1	7
0	60	0	0	99	2	0	0	0
0	0	0	0	0	23	3	0	1
0	4324	4297	2	9	7	1	0	0
0	8998	0	0	63	6	0	0	0
0	0	0	0	0	27	4	0	0
0	948	0	0	279	2	0	0	0
0	4799	4799	1	2	7	3	0	0
0	0	0	0	0	8	1	0	0
0	3680	277	2	19	3	0	0	0
0	6278	95.81	1	14	8	0	0	0
1	3597	37.63	1	12	60	10	0	53
0	4388	0	0	109	17	1	0	0
0	2901	65.95	5	1	11	1	0	0
0	1278	0	0	33	2	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	1	1	0	0
0	4560	0	0	230	9	3	1	0
0	0	0	0	0	7	0	1	1
0	5389.9	1399	1	7	22	2	0	1
0	1848	0	0	99	6	1	0	0
0	0	0	0	0	2	0	0	0
0	5098	5298	2	1	7	0	0	0
0	10000.01	10000.02	2	1	8	0	0	1
1	0	0	0	0	13	1	0	1
0	549	0	0	90	4	1	0	0
0	4156	0	0	89	4	0	0	0
0	1899	2014.6	2	2	5	1	0	0
0	51.8	0	0	73	2	3	0	0
0	419	0	0	59	0	0	0	0
0	22	22	1	25	5	2	0	0
0	0	0	0	0	21	3	0	1
0	2499	0	0	159	2	0	0	0
0	4096	4096	1	8	39	5	1	1
0	394.31	0	0	65	2	1	0	0
0	3587	6103.41	3	3	1	0	0	0
1	0	0	0	0	52	1	0	0
0	183	183	1	1	14	0	0	5
0	2199	44.54	1	24	1	0	0	0
1	322	0	0	158	108	0	4	6
0	5710	199	1	11	1	0	0	0
0	9746	0	0	100	3	1	0	0
0	2499	2708.89	2	4	2	0	0	0
0	2948	731.95	3	11	11	1	1	0
0	3289	0	0	311	16	2	0	4
0	1586.92	189	1	1	3	0	0	0
0	8898	12096	2	22	6	1	0	0
0	2199	0	0	45	12	0	5	0
0	298.1	0	0	105	0	0	0	0
1	437.7	4.8	1	26	1	0	0	2
0	999	282.1	3	7	143	11	3	0
0	1784.85	138	1	30	3	1	0	0
0	99	89.8	1	17	14	2	0	0
1	998.43	1097.43	2	2	7	3	0	4
0	5499	5499	1	2	12	0	0	0
0	3280	0	0	161	2	0	0	0
0	6639	6639	1	19	13	0	0	0
0	2699	0	0	35	2	1	0	0
1	4597.95	137.04	1	4	10	2	0	1
0	2389	0	0	63	3	1	0	0
0	799	176	1	16	1	0	0	0
0	1399	1399	1	14	1	0	0	0
1	0	0	0	0	0	0	0	4
0	9548	20428	3	4	0	0	0	0
0	0	0	0	0	2	1	0	0
0	0	0	0	0	10	4	0	0
0	296.31	0	0	121	0	0	0	0
0	96.05	0	0	219	34	3	0	0
0	77.09	0	0	66	26	3	0	6
0	1619	198	2	10	5	1	0	0
0	559	386.8	3	21	16	3	0	0
0	4196	490.52	2	1	7	1	0	0
0	849	1188.56	2	15	0	0	0	0
0	0	0	0	0	1	0	0	0
0	1899	1293.09	4	10	0	0	0	0
0	4179	0	0	346	2	1	0	0
0	3698	4009.38	4	5	3	0	0	0
0	1899	1899	1	19	77	6	0	3
0	169	169	1	14	2	0	0	0
0	6779	0	0	159	2	1	0	0
0	0	0	0	0	11	2	0	0
0	5387	0	0	35	2	0	0	0
0	1229.07	0	0	39	1	0	0	0
0	68.73	0	0	100	1	0	0	0
0	4388	4388	1	1	3	0	0	0
0	139	0	0	173	1	0	0	0
0	2249	1549	2	2	1	0	0	2
0	0	0	0	0	13	0	0	0
0	0	0	0	0	48	5	0	2
0	5492	0	0	213	1	1	2	0
0	759	0	0	51	6	0	0	0
0	0	0	0	0	39	8	1	0
0	2398	0	0	38	3	0	0	0
0	0	0	0	0	46	7	0	0
0	5999	5999	1	4	90	11	1	4
0	1190	0	0	59	4	0	0	1
1	595	481.2	1	22	12	1	0	5
0	0	0	0	0	5	0	0	0
1	0	0	0	0	0	0	0	0
0	3196	0	0	68	10	3	0	0
0	0	0	0	0	2	0	0	0
0	0	0	0	0	26	7	0	2
1	0	0	0	0	1	1	0	0
0	4799	9283.42	4	1	17	3	2	0
1	0	0	0	0	7	2	0	0
0	8577.31	0	0	60	1	1	0	0
0	488	0	0	40	8	0	0	0
0	53.09	0	0	88	4	1	0	2
0	1799	9.9	1	9	2	0	0	0
0	1088	0	0	71	24	0	0	0
0	3899	4298	2	2	1	0	1	0
0	4398	4398	1	5	0	0	0	0
0	169	169	1	1	8	4	0	0
1	1425	0	0	276	8	2	0	1
0	196.45	0	0	113	4	2	0	0
0	199	0	0	56	8	0	0	0
0	657	0	0	317	11	2	0	0
0	7600	0	0	159	9	0	0	0
0	0	0	0	0	3	0	1	0
0	4452.55	0	0	101	0	0	0	0
0	1111.47	0	0	302	0	0	0	0
0	3998	4141.8	3	8	15	2	0	0
0	89	0	0	32	5	1	1	0
1	26396.6	26397.3	2	23	7	2	0	0
0	1099	761.45	6	11	2	0	0	0
0	1019.35	1019.35	1	5	1	0	0	0
0	0	0	0	0	0	0	0	0
0	3099	5587.16	3	3	0	0	0	0
0	1699	0	0	289	3	0	0	0
0	197.36	104	1	25	8	0	0	0
0	3698	289.5	2	7	0	0	0	0
0	1308	2006	2	1	4	1	0	0
1	404	0	0	72	16	2	1	0
0	1899	1899	1	2	21	2	0	25
0	0	0	0	0	3	1	0	0
0	259	0	0	159	5	0	0	0
0	6499.04	0	0	109	3	2	0	0
0	0	0	0	0	2	0	0	0
0	168.25	0	0	53	0	0	0	0
0	1384	0	0	159	7	0	0	0
0	3910	0	0	114	6	0	0	0
0	4765.87	4889.27	3	16	0	0	0	0
0	7278	0	0	159	2	0	0	0
0	501.88	121.69	1	28	0	0	0	0
0	0	0	0	0	10	0	0	0
0	2595	2625.7	2	1	2	0	0	0
0	79	0	0	303	11	2	0	5
0	4190	4190	1	12	7	1	0	0
1	0	0	0	0	2	0	0	6
0	0	0	0	0	10	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	47	11	0	0
0	516	0	0	42	0	0	0	0
0	55.8	0	0	137	1	1	0	0
0	339	0	0	131	10	0	0	1
0	2298	0	0	34	29	2	1	0
1	0	0	0	0	3	0	0	3
0	3799	3799	1	3	0	0	2	0
0	0	0	0	0	0	0	0	2
0	0	0	0	0	11	4	0	0
0	7298	712.83	2	4	21	0	0	0
0	2455.9	3148.01	2	1	3	0	0	1
0	5588	0	0	75	25	2	0	0
0	1899	0	0	37	6	0	0	0
0	1099	77.61	1	1	1	1	0	0
0	929	61.99	1	2	26	1	0	0
0	402.3	0	0	132	2	0	0	0
0	4249	7473	2	1	3	3	0	0
0	5899	5899	1	1	2	1	0	0
0	768.4	0	0	31	5	0	0	3
0	22.8	0	0	33	11	0	2	0
1	1359.71	0	0	36	0	0	0	6
0	998	0	0	111	0	0	0	0
0	0	0	0	0	5	2	0	0
1	514	81	1	21	3	0	0	1
0	4398	4485.9	3	9	25	3	0	0
1	5588	6.9	1	13	14	4	0	5
0	23600.02	23750.92	2	1	13	2	1	0
0	7674.74	239.88	1	1	1	0	0	0
0	5939	6028.4	2	1	1	0	0	0
0	2369	0	0	49	5	1	0	0
1	3094.8	68	1	1	6	0	0	4
0	0	0	0	0	0	0	1	0
0	3088	3557	2	2	7	1	0	0
0	3698	0	0	32	11	4	1	0
1	798	260.53	1	19	0	0	0	0
0	698.67	0	0	269	0	0	0	0
0	2899	0	0	67	2	0	0	0
0	16853	6465.68	2	1	5	0	0	0
0	0	0	0	0	0	0	0	4
1	0	0	0	0	25	5	0	0
0	0	0	0	0	0	0	0	2
0	4798	89	1	8	19	1	0	0
0	1298.76	1303.37	2	2	0	0	0	0
1	881	273.8	2	17	13	1	0	0
0	5871.25	0	0	42	23	5	0	0
0	379	0	0	72	1	0	0	0
0	698	698	1	25	1	0	0	0
0	3099	0	0	43	1	0	0	0
0	0	0	0	0	13	3	0	4
0	13074.75	1898.67	1	2	8	2	0	0
1	789	0	0	146	11	1	0	0
0	504	504	1	2	14	2	0	2
0	5399	0	0	41	33	2	0	0
1	0	0	0	0	5	0	0	0
1	6177	0	0	247	14	2	0	30
0	5914.06	0	0	112	4	2	0	0
0	350.3	0	0	48	1	0	0	0
0	1198	1198	1	30	3	2	0	0
1	0	0	0	0	13	1	0	0
0	1646	0	0	165	5	2	0	0
1	2228	0	0	200	0	0	0	2
0	3999	0	0	129	6	1	0	0
0	12996	6430.64	2	2	91	6	0	48
0	9230	339.35	1	8	0	0	0	3
1	0	0	0	0	1	0	0	1
0	0	0	0	0	5	1	0	0
1	2999	2999	1	2	1	0	0	0
0	266.81	70.3	1	15	0	0	0	0
0	10079	599	1	19	8	0	0	0
0	495	552.45	5	1	0	0	0	0
0	3969.35	0	0	352	11	4	0	0
0	2699	0	0	303	7	0	0	0
0	0	0	0	0	1	1	0	0
0	13745	0	0	127	8	0	0	0
0	6188	0	0	48	0	0	0	0
0	1198	1198	1	24	0	0	0	0
0	5998	0	0	380	4	1	0	0
0	5188	5188	1	12	10	3	0	0
0	99	0	0	130	2	0	0	0
1	3199	3199	1	1	5	2	0	10
0	999	1088.17	10	4	5	1	0	5
0	0	0	0	0	0	0	0	0
0	2283.4	0	0	39	5	0	0	0
0	5388	488.3	4	3	2	0	0	0
1	0	0	0	0	19	0	0	1
0	576	0	0	52	6	2	0	0
0	399	399	1	8	4	0	0	0
0	1396.55	127.59	1	29	1	0	0	0
0	99	87.9	1	6	2	0	0	0
0	403.6	100	1	16	2	0	0	0
0	799	0	0	52	6	0	0	0
0	900	0	0	60	12	2	0	3
0	91.94	91.94	1	10	1	1	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	3	0	0	0
0	4289	0	0	252	1	0	0	0
0	3198	3198	1	3	0	0	0	2
0	0	0	0	0	29	1	0	9
0	4188	4399.62	2	1	9	1	0	6
0	726	33.9	1	17	1	0	1	1
0	155.6	219.4	2	1	6	0	0	0
0	2747.59	2986.09	4	7	8	1	0	0
1	8990	379	1	2	7	0	0	0
1	6849	0	0	82	3	1	0	0
0	2569	0	0	67	4	0	0	0
0	10297	0	0	55	1	0	0	0
1	8405.9	0	0	147	13	2	1	0
0	66	0	0	127	86	7	0	2
0	0	0	0	0	11	0	0	9
0	7048.25	7123.27	4	1	12	0	0	5
0	0	0	0	0	20	0	0	0
1	1199	0	0	210	5	0	0	1
0	1349	0	0	33	0	0	0	0
0	327	352.8	2	6	6	1	0	0
0	949	0	0	53	2	0	0	0
0	4192	5190	2	5	3	1	0	3
0	0	0	0	0	9	0	0	0
0	2199	0	0	34	1	0	0	0
0	2798.49	505.2	2	28	7	0	0	0
0	8799	0	0	59	1	0	0	0
0	288	117.82	1	15	6	0	0	1
0	99.8	173.6	2	2	9	2	0	0
1	3499	7147.58	4	21	307	9	2	6
0	1094.48	1094.48	1	5	1	0	0	0
0	113.8	0	0	86	6	0	0	0
0	1263.8	23.79	1	8	3	0	0	0
0	28	0	0	375	0	0	0	8
0	1395.23	0	0	155	2	1	0	0
0	1999	0	0	45	14	0	0	2
0	3.53	0	0	78	1	0	0	0
0	3398	0	0	362	1	1	0	0
0	0	0	0	0	15	6	0	0
0	2234.01	195.64	1	2	1	1	0	0
0	5590	10913.3	4	3	3	0	0	0
1	884	0	0	39	76	8	0	3
0	0	0	0	0	17	1	1	0
0	0	0	0	0	1	0	0	0
0	27919	20908.59	4	2	10	4	0	7
0	2599	2599	1	5	0	0	0	0
0	1818	35.9	1	19	38	2	1	1
1	2698.83	70.22	1	22	51	6	0	11
0	4398	0	0	244	10	2	0	0
0	8446	3730.8	5	5	7	0	0	0
0	89.5	89.5	1	3	0	0	0	0
0	1948	0	0	54	15	0	0	0
0	0	0	0	0	0	0	0	0
0	118.6	0	0	163	40	1	0	0
1	13237	13237	1	7	22	5	0	0
1	13773	0	0	70	26	4	0	1
0	10398	0	0	40	6	1	0	0
0	0	0	0	0	2	0	0	0
0	12200	0	0	111	14	1	0	0
0	0	0	0	0	33	3	1	0
0	3789	3789	1	27	4	1	0	0
0	6497	16605.73	4	2	7	0	0	2
0	1099	0	0	36	1	0	0	0
0	287.8	125.51	1	2	9	2	0	0
0	8082.21	27.16	1	17	12	3	0	0
1	89.9	0	0	31	15	0	0	2
0	0	0	0	0	2	2	0	0
0	268	535.7	2	6	4	0	0	0
0	849	849	1	6	4	1	0	0
0	0	0	0	0	79	18	0	1
0	8131	0	0	73	5	1	0	1
0	6169	794.4	4	7	13	0	0	0
0	5987.01	0	0	58	3	0	0	0
0	1395	984	3	2	7	0	0	0
1	1608	1698	2	5	2	1	0	0
0	4098	0	0	32	25	1	1	0
0	5388	6056.76	2	22	22	4	0	0
0	0	0	0	0	2	0	0	0
0	1299	89	1	18	4	1	0	0
0	0	0	0	0	5	1	0	0
0	0	0	0	0	2	1	0	0
0	745	0	0	37	2	0	0	0
0	797.92	0	0	361	5	2	0	1
0	0	0	0	0	5	2	0	0
0	689	0	0	65	10	1	0	0
0	3980	3980	1	11	0	0	0	0
0	679	547.6	4	8	3	1	0	0
0	176.61	0	0	160	3	1	0	0
1	78.5	0	0	123	23	7	0	0
0	10348	8577	2	1	1	0	0	0
0	3185	0	0	31	1	0	0	0
0	6688.91	0	0	47	0	0	0	0
0	299	0	0	182	1	1	0	1
0	5737	0	0	44	4	2	0	0
0	0	0	0	0	2	0	0	0
0	288	63.71	1	14	15	2	0	0
0	5100	5324.65	4	5	0	0	0	0
0	3280	638	1	6	0	0	2	0
0	4399	4399	1	15	1	0	0	0
0	79	0	0	182	39	0	0	8
0	4653.04	0	0	241	11	1	2	0
0	793	0	0	61	9	3	0	0
0	1999	0	0	58	1	0	0	0
0	1998.02	1998.02	1	1	26	0	0	0
0	336	53.64	1	2	15	0	1	1
0	0	0	0	0	5	0	0	0
0	0	0	0	0	2	1	0	0
0	59	0	0	336	13	0	0	0
0	1899	0	0	113	7	1	0	0
0	478	0	0	63	4	0	0	0
0	599	0	0	101	0	0	0	0
1	1524	206.9	3	15	24	4	0	1
1	3299	0	0	189	0	0	0	0
0	12624	6818.48	1	1	2	0	0	0
0	10138.33	0	0	64	1	0	0	0
1	0	0	0	0	0	0	0	3
0	4490	1689	1	1	10	1	0	0
0	16396	16596.52	2	21	0	0	0	0
0	697.65	0	0	125	2	0	0	0
0	964	0	0	332	0	0	0	0
0	3068	3068	1	8	7	0	0	2
0	550	0	0	86	0	0	0	0
0	0	0	0	0	61	0	0	0
0	398.83	299	1	3	1	0	0	0
0	3803.32	3932.62	4	3	1	0	0	0
0	949	216.18	2	19	6	2	0	0
0	1678	0	0	142	1	0	0	0
0	0	0	0	0	1	1	0	1
1	2018	0	0	51	13	0	0	1
0	0	0	0	0	0	0	0	4
0	0	0	0	0	5	0	0	0
0	0	0	0	0	4	0	0	0
1	0	0	0	0	0	0	0	2
0	141.6	0	0	45	13	3	0	1
0	6081.29	47.49	1	20	2	0	0	0
0	838	111.9	2	1	2	0	0	0
1	5999	0	0	183	34	6	0	0
0	4888	6355.23	4	5	10	0	0	3
0	1699	1699	1	29	0	0	0	0
0	998	0	0	64	4	0	0	2
0	0	0	0	0	20	3	0	0
0	6300	0	0	47	33	0	0	0
0	681	770.63	3	1	1	0	0	0
0	7233.28	120.99	3	5	21	1	0	0
0	2907	3573.03	2	1	12	0	0	0
0	64.26	0	0	110	7	0	0	0
0	1595.01	36.11	1	21	8	0	0	2
0	1799	0	0	43	4	1	0	0
0	2271.01	548.63	4	1	1	0	0	0
0	3298	3298	1	5	5	0	0	1
0	490	437.62	1	30	11	9	0	0
0	2299	0	0	34	24	0	3	0
0	0	0	0	0	20	2	1	0
0	1079	0	0	42	2	0	0	0
0	349	36.3	1	9	0	0	0	0
0	16748	0	0	35	1	0	0	0
0	5495	0	0	114	1	0	0	0
0	1463.71	0	0	147	1	0	0	0
0	819	819	1	5	1	0	0	1
0	999	0	0	121	6	2	0	0
0	471.3	0	0	87	3	0	0	0
0	1156.9	148.21	2	6	1	0	0	0
0	1799	0	0	130	21	2	0	0
0	127.7	0	0	58	3	0	0	0
1	3707	0	0	33	24	1	0	0
0	2319	74.8	1	24	8	0	0	1
0	107.2	106.6	1	1	1	0	0	0
0	1299	497.49	3	10	9	2	0	0
0	0	0	0	0	5	1	0	1
0	19000	0	0	31	1	0	0	0
0	641	0	0	149	2	0	0	1
0	7685	1500.7	3	1	60	3	0	11
0	335	0	0	66	57	1	0	3
0	0	0	0	0	7	0	0	0
0	0	0	0	0	6	2	2	0
1	14959	0	0	365	0	0	0	0
0	419.7	78.53	1	4	1	0	0	0
1	0	0	0	0	5	1	0	0
0	23.8	0	0	226	6	1	0	0
0	0	0	0	0	2	0	0	0
0	789	0	0	94	6	1	0	0
0	0	0	0	0	7	4	0	0
0	1858	3519.1	3	1	4	0	0	2
0	0	0	0	0	28	2	0	12
0	120	0	0	58	0	0	0	3
0	0	0	0	0	2	0	0	0
0	0	0	0	0	12	5	0	0
0	6653.47	0	0	36	10	2	0	0
0	6146.71	6146.71	1	1	13	2	0	3
0	0	0	0	0	38	5	1	2
0	495.08	0	0	41	14	1	0	0
0	116.9	0	0	58	5	0	0	0
0	10527	10527	1	1	55	0	0	1
0	0	0	0	0	6	1	0	0
0	418	0	0	92	1	0	0	0
1	339	0	0	279	6	0	0	2
0	0	0	0	0	5	1	0	0
0	1649	292.8	3	3	31	11	0	4
0	1878	0	0	92	0	0	0	0
0	0	0	0	0	17	0	0	0
0	7354.6	0	0	145	11	1	0	0
0	2499	0	0	242	4	0	0	0
0	651	1354.11	3	6	13	2	0	0
1	189	189	1	18	3	0	0	0
0	3999	1394.84	2	15	5	0	0	0
0	259	0	0	156	1	1	0	0
0	2399	4698	2	23	31	9	0	0
0	1193.8	0	0	157	9	2	0	0
0	115.22	0	0	149	0	0	0	0
1	998	0	0	86	68	4	1	9
0	257	257	1	26	1	0	0	0
0	1799	0	0	62	4	3	0	0
0	4199.01	979	2	7	5	2	0	0
1	468	129	1	1	30	3	0	0
0	0	0	0	0	9	1	0	0
1	56.8	0	0	137	0	1	0	0
0	2012.3	50	1	1	6	0	0	2
0	1049	80.7	1	9	7	0	0	0
0	13598	0	0	99	12	2	0	0
0	888	888	1	29	0	0	3	0
0	0	0	0	0	7	1	0	0
0	0	0	0	0	0	0	0	0
0	2236	679.48	5	1	27	0	0	1
0	6305.46	6060.99	3	1	2	0	0	0
0	0	0	0	0	14	3	0	1
0	4888.01	88.7	1	24	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	12	2	0	1
0	1448	2446	2	6	22	2	0	0
0	7088	4714	2	17	1	0	0	0
0	899.01	0	0	70	1	1	0	1
0	197.11	7.91	1	22	6	0	2	0
0	2599	2599	1	21	13	2	0	0
0	8999	0	0	158	42	5	0	2
0	0	0	0	0	0	0	0	0
0	0	0	0	0	1	0	0	0
0	0	0	0	0	1	1	0	0
0	393.9	77.9	1	14	55	2	5	25
0	2974.32	0	0	125	3	1	0	0
1	0	0	0	0	12	3	1	3
0	118	0	0	131	1	0	0	0
0	9737	0.01	1	22	0	0	1	1
0	96.7	0	0	71	1	0	0	0
0	2718	2909.21	7	8	7	1	0	0
0	0	0	0	0	8	0	0	0
0	1697.01	2695.01	2	6	1	0	0	0
0	999	0	0	158	10	1	2	0
1	2555	0	0	83	16	1	0	1
0	1784.6	69.37	1	3	1	0	0	0
0	6079	455.36	1	1	0	0	0	0
0	6688	116.9	2	2	0	0	0	1
0	3499	3499	1	1	3	1	0	0
0	0	0	0	0	1	0	0	0
0	1049	30.42	1	1	9	2	0	0
0	1699	0	0	44	1	0	0	0
1	0	0	0	0	0	0	0	14
0	0	0	0	0	1	0	0	0
0	0	0	0	0	5	0	0	0
0	2397.8	96.62	1	17	3	1	0	1
0	4188	95	1	12	0	0	0	0
0	48.9	48.9	1	1	1	0	0	0
0	159	57	1	1	11	5	0	0
0	1499	0	0	123	14	3	0	0
1	7190.77	6096.35	3	2	14	3	0	0
0	354.09	0	0	161	6	2	0	0
0	378.78	378.78	1	2	4	4	0	1
0	145.6	204.9	2	5	0	0	0	0
0	6599.5	0	0	39	3	0	0	0
0	0	0	0	0	6	0	0	0
0	3898	3288	1	8	12	3	0	6
0	8448	8955.4	4	1	44	6	0	8
1	4299	255.7	3	2	21	0	0	1
1	1048	0	0	158	5	3	0	0
1	999	0	0	70	22	6	0	0
1	0	0	0	0	1	0	0	1
0	1740	0	0	35	1	1	0	0
0	0	0	0	0	3	2	1	0
0	2243.25	0	0	43	1	0	0	0
0	2821.01	6.05	1	24	0	0	0	0
0	812	9.9	1	14	0	0	0	0
0	3680	3680	1	2	15	2	0	0
0	19200	19363.08	3	4	0	0	0	0
0	459	0	0	108	70	6	0	4
0	23.7	23.7	1	22	3	1	0	1
0	11672.97	11672.97	1	1	2	0	0	1
0	4729	8428	2	1	0	0	0	0
0	0	0	0	0	6	0	0	0
0	680	0	0	301	5	2	0	0
1	0	0	0	0	0	0	0	2
0	999	0	0	115	6	3	0	0
0	898	0	0	301	0	0	0	0
0	379.8	0	0	103	1	0	0	0
0	547.79	172.43	1	18	2	0	0	0
0	0	0	0	0	183	12	8	104
1	0	0	0	0	30	7	1	0
1	0	0	0	0	2	0	0	2
0	3089	3134.8	2	2	1	0	0	0
0	5883.03	0	0	36	0	0	0	0
0	499	499	1	15	3	1	0	0
0	0	0	0	0	15	1	0	1
0	863	1616	2	8	31	1	0	1
0	0	0	0	0	1	0	0	0
0	5066	962.78	4	19	11	3	0	0
0	138	0	0	68	3	0	1	0
0	89	0	0	51	0	0	0	0
0	1217	0	0	70	4	1	0	1
0	388.75	0	0	174	4	1	0	0
0	1349	0	0	52	8	1	1	0
0	110.32	0	0	96	2	1	0	0
0	2978	0	0	52	5	0	0	0
0	0	0	0	0	12	3	0	8
0	142.7	142.7	1	9	0	0	0	0
0	0	0	0	0	5	2	2	0
0	0	0	0	0	5	1	0	0
0	0	0	0	0	5	1	0	0
0	1469	1469	1	2	8	0	0	0
0	4488.81	0	0	208	7	0	0	0
1	177	0	0	89	92	3	0	10
0	1368.14	19.8	1	11	5	0	0	0
0	0	0	0	0	0	0	0	2
0	2652	0	0	146	12	2	0	0
0	2876.61	3254.11	3	1	137	51	0	12
0	0	0	0	0	2	0	0	0
0	144.7	0	0	122	5	0	0	1
0	361	246.77	2	1	1	0	0	0
1	3800	0	0	34	87	4	2	7
0	10258.24	10318.95	2	6	2	0	0	0
0	8845	0	0	41	7	0	0	0
0	3199	0	0	35	2	1	0	0
0	999	0	0	33	0	0	0	1
0	798	0	0	140	18	4	2	3
0	3660	0	0	49	19	2	0	0
0	0	0	0	0	2	1	0	0
0	0	0	0	0	12	1	0	0
0	6180.84	4474.94	1	1	12	1	0	6
1	12480	0	0	100	0	0	0	2
0	24945.02	25067.82	2	1	27	0	0	1
0	136	172.73	2	14	18	4	0	4
0	0	0	0	0	6	0	0	6
0	2049	2049	1	1	1	0	0	0
1	4348	4018.9	2	17	16	0	0	4
0	552	295.28	3	8	3	0	0	0
1	5759	0	0	207	7	1	0	0
1	0	0	0	0	3	1	0	1
0	7026	1999	1	4	102	11	0	4
0	1998	0	0	196	15	7	0	0
0	9549	0	0	151	1	1	0	0
0	357.67	0	0	330	5	0	0	0
0	699	206	1	2	4	0	0	0
0	0	0	0	0	0	0	0	0
0	6588	0	0	89	1	0	0	0
0	6583	0	0	42	0	0	0	0
0	6186.5	2621.9	3	9	13	1	1	2
0	2199	2199	1	2	7	0	0	0
0	8088	0	0	72	5	2	0	0
0	16136	0	0	42	22	1	1	0
0	1999	0	0	89	13	6	0	17
0	899	1097	2	5	0	0	0	0
0	3378	81.7	1	10	21	4	0	0
0	3279	139.79	1	15	1	0	1	0
1	489	0	0	198	13	2	0	0
0	5578	0	0	130	1	0	0	0
0	2749	0	0	253	0	0	0	0
1	6048	1299	1	5	15	1	0	6
0	3999	0	0	76	18	1	0	0
0	0	0	0	0	43	0	3	1
0	5786	0	0	151	14	10	0	0
0	2299	0	0	58	10	5	0	0
1	19569	41.6	2	18	0	0	0	0
0	3999	0	0	75	4	1	0	0
0	2075	2250.31	2	3	27	1	0	10
1	8398	0	0	49	42	9	0	3
0	3633.4	19.45	1	1	1	0	0	0
0	3448	632.16	3	5	2	1	0	0
0	0	0	0	0	2	1	0	0
0	2593.5	2746.9	7	4	1	0	0	0
0	47234.4	27.3	2	5	0	0	0	0
0	331.8	0	0	36	1	0	0	0
0	4298	8402.45	3	2	3	0	0	0
0	396	0	0	65	4	1	0	0
0	1789.14	99	1	29	10	1	0	0
0	0	0	0	0	0	0	0	0
0	788	118.55	1	23	1	0	0	0
0	1899	178.6	2	12	0	0	0	0
0	0	0	0	0	1	0	0	0
0	0	0	0	0	4	2	0	0
0	1990	0	0	33	14	0	0	0
0	1488	1488	1	1	0	0	0	0
0	329.9	632.4	4	5	47	0	0	9
0	6318	0	0	72	3	0	0	0
0	0	0	0	0	0	0	0	0
1	0	0	0	0	42	10	0	4
0	0	0	0	0	2	1	0	0
0	996.62	0	0	69	1	1	0	0
0	550	0	0	44	1	0	0	0
0	999	0	0	83	1	1	0	0
0	5699	599	1	5	12	0	0	0
0	11446	11446	1	3	43	3	0	0
0	3348	0	0	74	0	0	0	0
1	699	699	1	1	11	1	0	1
1	7518	6299	1	28	16	0	0	0
0	59	0	0	321	1	0	0	0
0	6199	39.9	1	1	0	0	0	0
1	0	0	0	0	2	0	0	0
0	404.9	285	1	1	2	1	0	0
0	2599	399	1	10	22	6	0	1
0	711	1230.9	5	5	1	0	0	0
0	1228	0	0	200	6	0	0	0
0	814.59	0	0	99	7	1	0	0
0	1899	0	0	278	1	0	0	0
1	15859	0	0	119	0	0	0	0
0	349	14.8	1	11	1	1	0	0
0	19.78	19.78	1	23	2	0	0	1
0	432.13	308.25	2	8	6	0	0	0
1	0	0	0	0	235	23	0	2
0	598	0	0	32	4	2	0	0
0	3068.25	138	1	8	1	0	0	0
0	0	0	0	0	36	2	0	6
0	7798	0	0	198	10	2	0	0
0	4886.78	436.44	1	11	9	1	0	0
0	4798	0	0	185	1	0	0	1
0	9082	76.29	1	5	3	0	0	1
0	6298.01	194.8	2	10	0	0	0	0
0	0	0	0	0	3	1	0	0
1	5748.01	7008.77	2	9	12	1	0	18
0	0	0	0	0	7	0	0	2
0	0	0	0	0	35	9	0	0
0	5280	197.3	1	1	1	0	0	0
0	1470	80.44	1	3	5	2	0	4
0	2615.15	0	0	119	9	0	0	0
0	4698	248	2	28	58	8	0	12
0	532.8	532.8	1	5	18	0	3	0
0	4090	4629	2	8	4	2	0	0
1	4688	0	0	156	2	0	0	0
0	4288.02	1778	5	1	2	0	0	0
1	2249.31	2335.11	2	24	2	1	0	0
0	1166.92	0	0	253	0	0	0	0
0	16298	0	0	33	2	0	0	0
0	1680	53.9	1	1	27	2	0	1
0	0	0	0	0	0	0	0	0
0	1003	1003	1	18	0	0	0	0
0	0	0	0	0	4	1	0	0
0	1683.54	417.36	2	12	7	0	0	0
0	87.2	0	0	89	6	1	0	0
0	2349	0	0	303	4	0	0	0
0	5378.01	9.4	1	8	0	0	0	1
0	0	0	0	0	28	5	0	2
0	2999	235.83	1	5	1	1	0	0
0	2599	0	0	185	6	3	0	0
0	9150	10525.75	5	1	6	2	0	0
0	1015.2	1129.1	2	5	62	12	1	3
