label	diff_rgst	age	gender	bh_gender	purchase_power
0	250	NULL	M	N	2
0	249	NULL	NULL	NULL	NULL
0	240	25	NULL	NULL	NULL
0	250	NULL	NULL	NULL	NULL
0	247	20	NULL	NULL	NULL
0	240	1	NULL	NULL	NULL
0	247	NULL	NULL	NULL	NULL
0	249	NULL	NULL	NULL	NULL
0	250	0	M	N	3
0	249	31	NULL	NULL	NULL
0	248	NULL	NULL	NULL	NULL
0	244	NULL	NULL	NULL	NULL
0	250	36	NULL	NULL	NULL
0	248	NULL	N	N	1
0	250	NULL	NULL	NULL	NULL
0	249	NULL	NULL	NULL	NULL
0	245	NULL	NULL	NULL	NULL
0	250	34	NULL	NULL	NULL
1	238	NULL	NULL	NULL	NULL
0	NULL	NULL	NULL	NULL	NULL
0	237	29	NULL	NULL	NULL
0	250	NULL	NULL	NULL	NULL
1	NULL	NULL	NULL	NULL	NULL
0	250	26	NULL	NULL	NULL
0	250	35	F	M	1
0	250	27	NULL	NULL	NULL
0	250	29	NULL	NULL	NULL
0	250	34	M	N	NULL
0	249	21	NULL	NULL	NULL
0	245	NULL	NULL	NULL	NULL
0	249	NULL	NULL	NULL	NULL
1	NULL	NULL	NULL	NULL	NULL
0	249	33	NULL	NULL	NULL
0	249	NULL	NULL	NULL	NULL
0	NULL	NULL	NULL	NULL	NULL
0	249	17	NULL	NULL	NULL
0	250	NULL	NULL	NULL	NULL
0	245	NULL	NULL	NULL	NULL
0	NULL	NULL	NULL	NULL	NULL
0	248	30	NULL	NULL	NULL
0	248	33	NULL	NULL	NULL
1	NULL	NULL	NULL	NULL	NULL
1	248	27	NULL	NULL	NULL
0	241	NULL	NULL	NULL	NULL
0	248	NULL	NULL	NULL	NULL
0	246	41	NULL	NULL	NULL
0	246	45	NULL	NULL	NULL
1	249	NULL	NULL	NULL	NULL
0	249	NULL	NULL	NULL	NULL
1	243	29	NULL	NULL	NULL
0	249	NULL	NULL	NULL	NULL
0	NULL	NULL	NULL	NULL	NULL
0	248	30	NULL	NULL	NULL
0	249	40	NULL	NULL	NULL
1	245	30	NULL	NULL	NULL
1	NULL	NULL	NULL	NULL	NULL
0	249	50	NULL	NULL	NULL
0	244	1	NULL	NULL	NULL
0	248	NULL	NULL	NULL	NULL
0	247	34	NULL	NULL	NULL
0	247	NULL	NULL	NULL	NULL
1	245	NULL	NULL	NULL	NULL
0	249	NULL	N	N	NULL
0	247	NULL	NULL	NULL	NULL
0	250	NULL	NULL	NULL	NULL
1	NULL	NULL	N	N	2
1	249	35	NULL	NULL	NULL
1	249	29	NULL	NULL	NULL
0	246	NULL	N	N	NULL
0	250	27	NULL	NULL	NULL
0	246	NULL	NULL	NULL	NULL
0	250	41	F	M	2
0	249	46	M	M	3
1	246	NULL	NULL	NULL	NULL
0	249	NULL	NULL	NULL	NULL
1	250	NULL	NULL	NULL	NULL
0	246	26	NULL	NULL	NULL
0	NULL	NULL	NULL	NULL	NULL
1	249	50	NULL	NULL	NULL
0	NULL	NULL	NULL	NULL	NULL
0	250	30	NULL	NULL	NULL
0	244	22	NULL	NULL	NULL
0	250	25	NULL	NULL	NULL
0	246	NULL	NULL	NULL	NULL
0	250	29	NULL	NULL	NULL
0	246	NULL	NULL	NULL	NULL
1	243	36	NULL	NULL	NULL
0	248	35	NULL	NULL	NULL
1	NULL	NULL	NULL	NULL	NULL
0	238	NULL	NULL	NULL	NULL
0	244	NULL	NULL	NULL	NULL
0	242	NULL	NULL	NULL	NULL
0	NULL	NULL	NULL	NULL	NULL
0	NULL	NULL	NULL	NULL	NULL
0	NULL	NULL	M	M	1
0	249	33	NULL	NULL	NULL
0	238	43	NULL	NULL	NULL
0	NULL	NULL	NULL	NULL	NULL
0	249	28	NULL	NULL	NULL
1	248	44	NULL	NULL	NULL
1	244	42	NULL	NULL	NULL
0	249	33	NULL	NULL	NULL
0	246	37	NULL	NULL	NULL
0	248	NULL	NULL	NULL	NULL
1	245	NULL	NULL	NULL	NULL
0	249	25	M	M	2
0	248	38	NULL	NULL	NULL
0	248	27	NULL	NULL	NULL
0	249	25	NULL	NULL	NULL
0	249	29	NULL	NULL	NULL
0	248	NULL	NULL	NULL	NULL
0	244	NULL	NULL	NULL	NULL
0	249	30	NULL	NULL	NULL
0	246	NULL	NULL	NULL	NULL
0	NULL	NULL	NULL	NULL	NULL
1	243	33	NULL	NULL	NULL
0	NULL	NULL	NULL	NULL	NULL
0	249	30	M	N	NULL
0	247	NULL	NULL	NULL	NULL
0	247	NULL	NULL	NULL	NULL
0	249	NULL	NULL	NULL	NULL
0	249	NULL	NULL	NULL	NULL
0	NULL	NULL	NULL	NULL	NULL
0	246	35	NULL	NULL	NULL
1	244	NULL	NULL	NULL	NULL
0	247	NULL	N	N	4
0	239	46	NULL	NULL	NULL
0	244	NULL	NULL	NULL	NULL
0	249	26	NULL	NULL	NULL
0	246	NULL	NULL	NULL	NULL
0	248	19	NULL	NULL	NULL
1	NULL	NULL	NULL	NULL	NULL
0	248	29	M	N	NULL
0	248	NULL	NULL	NULL	NULL
1	241	32	NULL	NULL	NULL
1	244	27	NULL	NULL	NULL
1	239	NULL	NULL	NULL	NULL
0	249	NULL	NULL	NULL	NULL
0	NULL	NULL	NULL	NULL	NULL
1	NULL	NULL	NULL	NULL	NULL
0	239	25	NULL	NULL	NULL
0	249	32	NULL	NULL	NULL
0	248	NULL	NULL	NULL	NULL
0	239	25	NULL	NULL	NULL
0	241	NULL	NULL	NULL	NULL
0	247	27	M	N	2
0	245	28	NULL	NULL	NULL
0	NULL	NULL	NULL	NULL	NULL
0	243	NULL	NULL	NULL	NULL
0	245	24	NULL	NULL	NULL
0	247	26	F	N	NULL
0	243	NULL	NULL	NULL	NULL
1	NULL	NULL	F	N	3
0	NULL	NULL	NULL	NULL	NULL
0	248	24	NULL	NULL	NULL
0	248	24	NULL	NULL	NULL
0	245	28	NULL	NULL	NULL
0	NULL	NULL	NULL	NULL	NULL
0	249	NULL	M	M	2
0	248	NULL	NULL	NULL	NULL
0	NULL	NULL	NULL	NULL	NULL
0	248	NULL	NULL	NULL	NULL
0	243	NULL	NULL	NULL	NULL
0	245	32	M	N	2
1	239	NULL	NULL	NULL	NULL
1	NULL	NULL	NULL	NULL	NULL
0	247	35	M	M	2
0	248	NULL	NULL	NULL	NULL
1	243	44	NULL	NULL	NULL
0	241	30	NULL	NULL	NULL
1	245	30	NULL	NULL	NULL
0	249	28	NULL	NULL	NULL
0	244	25	NULL	NULL	NULL
0	NULL	NULL	NULL	NULL	NULL
0	246	NULL	NULL	NULL	NULL
0	246	NULL	NULL	NULL	NULL
0	248	26	NULL	NULL	NULL
0	246	26	NULL	NULL	NULL
0	NULL	NULL	NULL	NULL	NULL
0	247	NULL	NULL	NULL	NULL
0	246	NULL	NULL	NULL	NULL
0	245	26	NULL	NULL	NULL
0	NULL	NULL	NULL	NULL	NULL
0	248	NULL	NULL	NULL	NULL
0	248	25	NULL	NULL	NULL
0	242	31	NULL	NULL	NULL
0	237	NULL	NULL	NULL	NULL
0	NULL	NULL	NULL	NULL	NULL
0	NULL	NULL	NULL	NULL	NULL
0	245	NULL	N	N	1
0	244	NULL	NULL	NULL	NULL
0	245	NULL	NULL	NULL	NULL
0	247	11	NULL	NULL	NULL
0	241	29	NULL	NULL	NULL
0	248	48	NULL	NULL	NULL
0	246	0	M	N	3
0	235	28	NULL	NULL	NULL
0	248	31	NULL	NULL	NULL
0	248	34	NULL	NULL	NULL
0	247	23	NULL	NULL	NULL
0	237	29	NULL	NULL	NULL
0	NULL	NULL	NULL	NULL	NULL
0	239	24	NULL	NULL	NULL
0	247	27	NULL	NULL	NULL
0	247	24	M	N	3
0	246	47	NULL	NULL	NULL
1	239	29	NULL	NULL	NULL
0	247	39	NULL	NULL	NULL
0	246	1	M	M	1
1	NULL	NULL	NULL	NULL	NULL
0	247	27	NULL	NULL	NULL
0	248	37	NULL	NULL	NULL
0	248	38	NULL	NULL	NULL
0	NULL	NULL	NULL	NULL	NULL
0	247	NULL	NULL	NULL	NULL
0	248	30	NULL	NULL	NULL
0	242	35	NULL	NULL	NULL
0	248	28	NULL	NULL	NULL
0	248	31	NULL	NULL	NULL
0	246	29	NULL	NULL	NULL
0	NULL	NULL	NULL	NULL	NULL
0	247	NULL	NULL	NULL	NULL
0	247	32	NULL	NULL	NULL
0	236	NULL	NULL	NULL	NULL
1	243	NULL	NULL	NULL	NULL
1	247	NULL	NULL	NULL	NULL
0	248	62	NULL	NULL	NULL
0	248	2	F	N	NULL
0	248	NULL	NULL	NULL	NULL
0	240	25	M	N	1
0	246	33	NULL	NULL	NULL
0	247	NULL	NULL	NULL	NULL
1	241	45	NULL	NULL	NULL
0	246	NULL	NULL	NULL	NULL
1	241	34	NULL	NULL	NULL
0	244	NULL	NULL	NULL	NULL
0	237	NULL	NULL	NULL	NULL
0	239	33	NULL	NULL	NULL
1	246	26	NULL	NULL	NULL
0	245	NULL	NULL	NULL	NULL
0	248	-1	N	N	2
0	247	NULL	N	N	NULL
0	242	28	NULL	NULL	NULL
0	247	32	NULL	NULL	NULL
1	NULL	NULL	NULL	NULL	NULL
0	247	NULL	NULL	NULL	NULL
0	247	28	NULL	NULL	NULL
0	246	26	NULL	NULL	NULL
0	NULL	NULL	NULL	NULL	NULL
0	247	NULL	NULL	NULL	NULL
0	247	NULL	NULL	NULL	NULL
1	236	36	NULL	NULL	NULL
0	246	NULL	NULL	NULL	NULL
0	NULL	NULL	NULL	NULL	NULL
1	247	29	NULL	NULL	NULL
0	247	25	NULL	NULL	NULL
0	242	32	NULL	NULL	NULL
1	243	27	F	F	1
0	242	27	NULL	NULL	NULL
0	248	33	NULL	NULL	NULL
1	247	41	NULL	NULL	NULL
0	248	24	NULL	NULL	NULL
0	239	NULL	NULL	NULL	NULL
0	243	NULL	NULL	NULL	NULL
0	246	NULL	NULL	NULL	NULL
1	247	25	NULL	NULL	NULL
0	NULL	NULL	NULL	NULL	NULL
0	248	30	NULL	NULL	NULL
0	246	42	NULL	NULL	NULL
0	NULL	NULL	NULL	NULL	NULL
0	245	34	M	N	2
0	248	29	NULL	NULL	NULL
0	NULL	NULL	NULL	NULL	NULL
0	245	28	NULL	NULL	NULL
0	241	25	NULL	NULL	NULL
0	246	35	NULL	NULL	NULL
0	245	NULL	NULL	NULL	NULL
0	NULL	NULL	NULL	NULL	NULL
0	NULL	NULL	NULL	NULL	NULL
0	246	NULL	NULL	NULL	NULL
0	238	29	NULL	NULL	NULL
0	244	1	M	N	1
0	248	32	M	N	3
0	241	NULL	NULL	NULL	NULL
1	246	28	M	N	2
0	NULL	NULL	NULL	NULL	NULL
0	240	30	NULL	NULL	NULL
0	234	28	NULL	NULL	NULL
0	247	NULL	NULL	NULL	NULL
1	244	32	NULL	NULL	NULL
0	244	30	NULL	NULL	NULL
1	246	28	NULL	NULL	NULL
0	243	31	NULL	NULL	NULL
0	246	NULL	NULL	NULL	NULL
0	236	35	NULL	NULL	NULL
0	242	36	NULL	NULL	NULL
0	243	29	NULL	NULL	NULL
0	244	NULL	NULL	NULL	NULL
0	247	NULL	NULL	NULL	NULL
0	247	-1	NULL	NULL	NULL
0	244	27	NULL	NULL	NULL
0	247	NULL	NULL	NULL	NULL
0	238	NULL	NULL	NULL	NULL
0	247	32	NULL	NULL	NULL
0	247	NULL	NULL	NULL	NULL
0	247	NULL	NULL	NULL	NULL
0	247	NULL	NULL	NULL	NULL
0	NULL	NULL	NULL	NULL	NULL
0	240	27	NULL	NULL	NULL
0	241	43	NULL	NULL	NULL
0	246	48	NULL	NULL	NULL
0	247	28	NULL	NULL	NULL
0	NULL	NULL	M	N	3
0	239	NULL	NULL	NULL	NULL
0	NULL	NULL	NULL	NULL	NULL
0	246	NULL	NULL	NULL	NULL
0	246	26	NULL	NULL	NULL
0	247	NULL	NULL	NULL	NULL
0	NULL	NULL	NULL	NULL	NULL
0	247	NULL	NULL	NULL	NULL
0	246	24	NULL	NULL	NULL
0	234	28	NULL	NULL	NULL
0	241	NULL	NULL	NULL	NULL
1	240	29	NULL	NULL	NULL
0	247	26	NULL	NULL	NULL
0	246	26	NULL	NULL	NULL
1	245	NULL	NULL	NULL	NULL
0	NULL	NULL	NULL	NULL	NULL
0	245	NULL	N	N	1
0	246	28	NULL	NULL	NULL
0	247	27	NULL	NULL	NULL
0	235	NULL	NULL	NULL	NULL
0	247	NULL	N	N	2
0	246	24	NULL	NULL	NULL
0	245	17	NULL	NULL	NULL
0	NULL	NULL	NULL	NULL	NULL
0	NULL	NULL	NULL	NULL	NULL
0	247	NULL	NULL	NULL	NULL
0	242	28	NULL	NULL	NULL
0	245	NULL	NULL	NULL	NULL
0	247	19	NULL	NULL	NULL
0	241	NULL	NULL	NULL	NULL
1	235	42	NULL	NULL	NULL
0	240	NULL	NULL	NULL	NULL
0	244	21	NULL	NULL	NULL
0	NULL	NULL	NULL	NULL	NULL
0	247	31	M	N	3
0	246	29	NULL	NULL	NULL
0	NULL	NULL	NULL	NULL	NULL
0	246	NULL	NULL	NULL	NULL
1	242	NULL	NULL	NULL	NULL
0	243	37	NULL	NULL	NULL
0	NULL	NULL	NULL	NULL	NULL
0	247	29	NULL	NULL	NULL
0	NULL	NULL	NULL	NULL	NULL
1	246	44	NULL	NULL	NULL
0	246	46	NULL	NULL	NULL
0	235	24	NULL	NULL	NULL
0	247	33	NULL	NULL	NULL
0	240	NULL	NULL	NULL	NULL
0	237	0	M	M	3
0	246	30	NULL	NULL	NULL
0	242	27	NULL	NULL	NULL
0	238	33	NULL	NULL	NULL
0	NULL	NULL	NULL	NULL	NULL
0	246	NULL	NULL	NULL	NULL
0	245	NULL	NULL	NULL	NULL
0	236	30	NULL	NULL	NULL
0	238	NULL	NULL	NULL	NULL
0	244	NULL	NULL	NULL	NULL
0	NULL	NULL	NULL	NULL	NULL
0	247	NULL	NULL	NULL	NULL
1	242	35	NULL	NULL	NULL
0	245	52	NULL	NULL	NULL
0	247	35	NULL	NULL	NULL
0	247	NULL	NULL	NULL	NULL
0	247	27	NULL	NULL	NULL
0	246	26	F	N	2
0	247	NULL	NULL	NULL	NULL
0	242	NULL	NULL	NULL	NULL
0	244	NULL	NULL	NULL	NULL
0	247	30	M	M	3
0	245	NULL	NULL	NULL	NULL
0	246	NULL	NULL	NULL	NULL
0	241	NULL	NULL	NULL	NULL
0	247	38	M	A	2
0	247	NULL	NULL	NULL	NULL
0	247	29	NULL	NULL	NULL
0	NULL	NULL	NULL	NULL	NULL
0	247	NULL	NULL	NULL	NULL
1	234	NULL	NULL	NULL	NULL
0	247	22	NULL	NULL	NULL
0	NULL	NULL	NULL	NULL	NULL
0	244	33	M	M	2
0	240	NULL	NULL	NULL	NULL
1	NULL	NULL	NULL	NULL	NULL
1	NULL	NULL	NULL	NULL	NULL
0	234	1	NULL	NULL	NULL
0	247	27	NULL	NULL	NULL
0	NULL	NULL	NULL	NULL	NULL
0	247	24	NULL	NULL	NULL
1	242	27	NULL	NULL	NULL
1	238	27	NULL	NULL	NULL
0	NULL	NULL	NULL	NULL	NULL
0	246	NULL	NULL	NULL	NULL
0	246	1	NULL	NULL	NULL
0	237	45	NULL	NULL	NULL
0	244	25	NULL	NULL	NULL
0	NULL	NULL	NULL	NULL	NULL
0	246	32	NULL	NULL	NULL
0	245	NULL	NULL	NULL	NULL
0	242	38	NULL	NULL	NULL
0	246	46	M	M	1
0	245	NULL	NULL	NULL	NULL
1	234	NULL	NULL	NULL	NULL
0	238	NULL	NULL	NULL	NULL
0	246	NULL	NULL	NULL	NULL
0	NULL	NULL	NULL	NULL	NULL
0	NULL	NULL	NULL	NULL	NULL
0	243	0	M	M	2
1	239	32	NULL	NULL	NULL
0	244	NULL	NULL	NULL	NULL
0	240	NULL	NULL	NULL	NULL
0	NULL	NULL	NULL	NULL	NULL
1	242	41	NULL	NULL	NULL
0	242	NULL	NULL	NULL	NULL
0	246	24	NULL	NULL	NULL
0	240	47	NULL	NULL	NULL
1	241	NULL	NULL	NULL	NULL
0	233	NULL	NULL	NULL	NULL
0	245	48	M	N	NULL
0	234	NULL	NULL	NULL	NULL
0	245	25	NULL	NULL	NULL
0	246	25	NULL	NULL	NULL
0	NULL	NULL	NULL	NULL	NULL
0	241	43	NULL	NULL	NULL
1	NULL	NULL	M	N	3
0	245	29	NULL	NULL	NULL
0	245	NULL	N	N	2
0	246	31	NULL	NULL	NULL
0	NULL	NULL	M	M	2
1	NULL	NULL	NULL	NULL	NULL
0	NULL	NULL	NULL	NULL	NULL
0	245	28	NULL	NULL	NULL
0	245	31	NULL	NULL	NULL
0	246	26	NULL	NULL	NULL
0	246	NULL	NULL	NULL	NULL
1	239	27	NULL	NULL	NULL
0	246	29	NULL	NULL	NULL
0	245	40	M	N	NULL
0	NULL	NULL	NULL	NULL	NULL
0	233	NULL	NULL	NULL	NULL
0	245	NULL	NULL	NULL	NULL
0	NULL	NULL	NULL	NULL	NULL
0	237	33	NULL	NULL	NULL
1	245	32	NULL	NULL	NULL
0	245	NULL	NULL	NULL	NULL
0	234	38	NULL	NULL	NULL
0	245	27	NULL	NULL	NULL
1	241	NULL	NULL	NULL	NULL
0	245	29	NULL	NULL	NULL
0	245	NULL	NULL	NULL	NULL
0	246	32	NULL	NULL	NULL
0	239	35	NULL	NULL	NULL
0	243	NULL	NULL	NULL	NULL
0	233	NULL	NULL	NULL	NULL
0	246	NULL	NULL	NULL	NULL
0	242	40	NULL	NULL	NULL
0	NULL	NULL	NULL	NULL	NULL
0	244	23	NULL	NULL	NULL
0	242	30	NULL	NULL	NULL
0	239	NULL	NULL	NULL	NULL
1	NULL	NULL	NULL	NULL	NULL
1	245	35	M	M	1
1	245	NULL	NULL	NULL	NULL
0	246	NULL	NULL	NULL	NULL
0	236	34	NULL	NULL	NULL
0	246	NULL	NULL	NULL	NULL
0	241	NULL	NULL	NULL	NULL
0	NULL	NULL	M	N	2
0	246	NULL	NULL	NULL	NULL
0	242	NULL	NULL	NULL	NULL
0	245	24	NULL	NULL	NULL
0	238	28	NULL	NULL	NULL
0	244	24	NULL	NULL	NULL
0	NULL	NULL	NULL	NULL	NULL
0	245	28	NULL	NULL	NULL
0	NULL	NULL	NULL	NULL	NULL
1	242	27	NULL	NULL	NULL
0	NULL	NULL	NULL	NULL	NULL
0	242	NULL	NULL	NULL	NULL
0	246	NULL	NULL	NULL	NULL
0	245	NULL	NULL	NULL	NULL
0	241	NULL	NULL	NULL	NULL
0	237	NULL	NULL	NULL	NULL
0	NULL	NULL	NULL	NULL	NULL
0	NULL	NULL	NULL	NULL	NULL
0	246	NULL	NULL	NULL	NULL
0	244	NULL	NULL	NULL	NULL
0	NULL	NULL	NULL	NULL	NULL
0	246	NULL	NULL	NULL	NULL
0	242	NULL	NULL	NULL	NULL
0	240	NULL	NULL	NULL	NULL
0	237	36	NULL	NULL	NULL
0	239	NULL	NULL	NULL	NULL
0	241	31	NULL	NULL	NULL
1	245	NULL	NULL	NULL	NULL
1	236	0	F	N	1
0	242	34	M	M	1
1	238	-1	NULL	NULL	NULL
0	246	37	NULL	NULL	NULL
0	246	NULL	NULL	NULL	NULL
0	237	NULL	NULL	NULL	NULL
0	246	33	NULL	NULL	NULL
0	243	39	NULL	NULL	NULL
0	246	27	NULL	NULL	NULL
0	243	NULL	NULL	NULL	NULL
0	239	26	NULL	NULL	NULL
0	246	35	NULL	NULL	NULL
0	246	24	M	M	3
0	235	NULL	NULL	NULL	NULL
0	241	25	NULL	NULL	NULL
0	NULL	NULL	NULL	NULL	NULL
0	235	31	NULL	NULL	NULL
0	236	NULL	NULL	NULL	NULL
0	243	NULL	NULL	NULL	NULL
0	246	NULL	NULL	NULL	NULL
0	240	NULL	NULL	NULL	NULL
1	241	48	NULL	NULL	NULL
0	234	43	NULL	NULL	NULL
1	243	24	NULL	NULL	NULL
0	237	NULL	NULL	NULL	NULL
0	246	27	F	N	1
0	3310	34	NULL	NULL	NULL
0	NULL	NULL	NULL	NULL	NULL
0	245	NULL	NULL	NULL	NULL
0	244	NULL	NULL	NULL	NULL
1	239	38	NULL	NULL	NULL
0	NULL	NULL	NULL	NULL	NULL
0	244	NULL	NULL	NULL	NULL
0	245	33	NULL	NULL	NULL
0	241	29	NULL	NULL	NULL
0	NULL	NULL	NULL	NULL	NULL
0	240	NULL	NULL	NULL	NULL
0	244	24	NULL	NULL	NULL
0	243	45	M	N	NULL
0	NULL	NULL	NULL	NULL	NULL
0	245	NULL	NULL	NULL	NULL
0	NULL	NULL	NULL	NULL	NULL
0	245	35	NULL	NULL	NULL
0	241	39	NULL	NULL	NULL
0	NULL	NULL	NULL	NULL	NULL
0	244	NULL	NULL	NULL	NULL
1	244	27	NULL	NULL	NULL
0	245	0	M	M	1
0	NULL	NULL	NULL	NULL	NULL
0	242	30	NULL	NULL	NULL
0	238	NULL	NULL	NULL	NULL
0	245	NULL	NULL	NULL	NULL
0	245	28	NULL	NULL	NULL
0	240	NULL	NULL	NULL	NULL
0	244	26	NULL	NULL	NULL
0	244	27	NULL	NULL	NULL
1	NULL	NULL	NULL	NULL	NULL
0	245	40	NULL	NULL	NULL
0	244	29	NULL	NULL	NULL
0	245	21	NULL	NULL	NULL
0	NULL	NULL	NULL	NULL	NULL
0	244	NULL	NULL	NULL	NULL
0	240	NULL	NULL	NULL	NULL
0	245	32	NULL	NULL	NULL
0	245	NULL	NULL	NULL	NULL
1	241	NULL	NULL	NULL	NULL
0	NULL	NULL	F	N	4
0	NULL	NULL	NULL	NULL	NULL
1	NULL	NULL	NULL	NULL	NULL
0	NULL	NULL	NULL	NULL	NULL
0	245	27	NULL	NULL	NULL
1	NULL	NULL	NULL	NULL	NULL
0	245	26	NULL	NULL	NULL
0	NULL	NULL	NULL	NULL	NULL
0	243	NULL	NULL	NULL	NULL
0	245	45	NULL	NULL	NULL
0	239	0	F	F	3
0	244	28	NULL	NULL	NULL
1	244	NULL	NULL	NULL	NULL
0	240	30	NULL	NULL	NULL
0	243	24	NULL	NULL	NULL
0	245	36	NULL	NULL	NULL
1	244	31	NULL	NULL	NULL
0	244	32	NULL	NULL	NULL
0	245	NULL	NULL	NULL	NULL
0	240	NULL	NULL	NULL	NULL
0	244	37	NULL	NULL	NULL
0	245	28	NULL	NULL	NULL
0	245	NULL	NULL	NULL	NULL
0	245	1	NULL	NULL	NULL
0	239	28	F	N	1
0	243	NULL	NULL	NULL	NULL
0	NULL	NULL	NULL	NULL	NULL
1	240	33	NULL	NULL	NULL
0	244	33	NULL	NULL	NULL
0	NULL	NULL	NULL	NULL	NULL
0	244	29	NULL	NULL	NULL
0	245	NULL	NULL	NULL	NULL
0	245	NULL	NULL	NULL	NULL
0	243	27	NULL	NULL	NULL
0	236	32	NULL	NULL	NULL
0	NULL	NULL	NULL	NULL	NULL
1	237	NULL	M	N	2
0	245	1	F	N	2
1	244	27	NULL	NULL	NULL
0	244	44	NULL	NULL	NULL
0	242	NULL	NULL	NULL	NULL
0	234	NULL	NULL	NULL	NULL
1	242	28	NULL	NULL	NULL
0	NULL	NULL	NULL	NULL	NULL
0	NULL	NULL	F	M	2
0	245	38	NULL	NULL	NULL
0	244	NULL	NULL	NULL	NULL
0	241	34	NULL	NULL	NULL
0	NULL	NULL	NULL	NULL	NULL
0	244	41	NULL	NULL	NULL
0	233	NULL	NULL	NULL	NULL
0	245	NULL	NULL	NULL	NULL
0	245	NULL	NULL	NULL	NULL
0	245	NULL	M	M	3
0	239	NULL	NULL	NULL	NULL
0	244	32	NULL	NULL	NULL
0	245	24	NULL	NULL	NULL
0	242	29	NULL	NULL	NULL
0	244	NULL	NULL	NULL	NULL
0	240	41	NULL	NULL	NULL
0	245	33	NULL	NULL	NULL
0	NULL	NULL	NULL	NULL	NULL
0	238	NULL	NULL	NULL	NULL
0	244	NULL	M	N	3
0	243	NULL	NULL	NULL	NULL
0	245	46	NULL	NULL	NULL
0	245	47	NULL	NULL	NULL
0	244	NULL	NULL	NULL	NULL
0	240	33	NULL	NULL	NULL
0	NULL	NULL	NULL	NULL	NULL
1	244	24	NULL	NULL	NULL
0	244	34	NULL	NULL	NULL
0	240	NULL	NULL	NULL	NULL
0	242	NULL	N	N	2
0	239	24	NULL	NULL	NULL
0	245	NULL	NULL	NULL	NULL
1	236	48	NULL	NULL	NULL
1	241	25	NULL	NULL	NULL
0	242	NULL	NULL	NULL	NULL
0	232	NULL	NULL	NULL	NULL
0	NULL	NULL	NULL	NULL	NULL
0	245	1	M	F	3
0	243	31	NULL	NULL	NULL
0	238	37	NULL	NULL	NULL
0	245	NULL	NULL	NULL	NULL
0	244	31	NULL	NULL	NULL
1	242	26	M	N	2
0	NULL	NULL	NULL	NULL	NULL
0	245	45	NULL	NULL	NULL
0	239	52	NULL	NULL	NULL
0	NULL	NULL	NULL	NULL	NULL
0	244	NULL	NULL	NULL	NULL
0	245	48	NULL	NULL	NULL
0	242	NULL	NULL	NULL	NULL
1	NULL	NULL	NULL	NULL	NULL
0	NULL	NULL	NULL	NULL	NULL
0	244	NULL	NULL	NULL	NULL
1	236	21	M	N	2
0	236	29	NULL	NULL	NULL
0	234	40	NULL	NULL	NULL
0	244	23	NULL	NULL	NULL
0	NULL	NULL	NULL	NULL	NULL
0	242	35	NULL	NULL	NULL
0	NULL	NULL	NULL	NULL	NULL
0	240	NULL	NULL	NULL	NULL
0	245	28	NULL	NULL	NULL
0	236	20	NULL	NULL	NULL
0	243	42	NULL	NULL	NULL
0	241	28	NULL	NULL	NULL
0	244	NULL	NULL	NULL	NULL
0	NULL	NULL	NULL	NULL	NULL
0	240	31	NULL	NULL	NULL
0	241	41	NULL	NULL	NULL
0	245	NULL	NULL	NULL	NULL
0	232	28	NULL	NULL	NULL
0	NULL	NULL	NULL	NULL	NULL
0	NULL	NULL	NULL	NULL	NULL
0	240	36	M	M	1
0	NULL	NULL	NULL	NULL	NULL
0	245	31	NULL	NULL	NULL
0	NULL	NULL	NULL	NULL	NULL
0	244	34	NULL	NULL	NULL
0	245	28	NULL	NULL	NULL
0	244	NULL	NULL	NULL	NULL
0	NULL	NULL	NULL	NULL	NULL
0	244	27	NULL	NULL	NULL
0	240	NULL	NULL	NULL	NULL
0	244	NULL	NULL	NULL	NULL
1	232	1	F	M	2
0	234	31	NULL	NULL	NULL
0	242	52	NULL	NULL	NULL
0	NULL	NULL	NULL	NULL	NULL
0	244	47	NULL	NULL	NULL
0	245	NULL	NULL	NULL	NULL
0	NULL	NULL	NULL	NULL	NULL
1	238	24	NULL	NULL	NULL
0	243	31	NULL	NULL	NULL
0	239	1	NULL	NULL	NULL
1	238	32	NULL	NULL	NULL
0	244	51	NULL	NULL	NULL
0	244	35	NULL	NULL	NULL
0	245	42	NULL	NULL	NULL
1	NULL	NULL	NULL	NULL	NULL
0	243	NULL	NULL	NULL	NULL
0	NULL	NULL	NULL	NULL	NULL
0	239	22	M	N	2
0	245	36	NULL	NULL	NULL
0	240	NULL	NULL	NULL	NULL
0	237	26	NULL	NULL	NULL
0	245	NULL	NULL	NULL	NULL
0	237	NULL	NULL	NULL	NULL
0	NULL	NULL	NULL	NULL	NULL
1	NULL	NULL	NULL	NULL	NULL
0	240	30	NULL	NULL	NULL
0	244	34	F	N	1
0	242	NULL	NULL	NULL	NULL
0	244	NULL	NULL	NULL	NULL
1	NULL	NULL	NULL	NULL	NULL
0	NULL	NULL	NULL	NULL	NULL
0	237	NULL	NULL	NULL	NULL
1	NULL	NULL	NULL	NULL	NULL
0	NULL	NULL	NULL	NULL	NULL
0	NULL	NULL	NULL	NULL	NULL
0	233	NULL	NULL	NULL	NULL
0	245	46	NULL	NULL	NULL
0	244	NULL	NULL	NULL	NULL
0	243	NULL	NULL	NULL	NULL
0	235	NULL	NULL	NULL	NULL
0	243	44	NULL	NULL	NULL
